,R2,R2a,diff,RSME,MAE,feature
216,0.9205514386,0.9090145596,0.011536879,0.0310852486,0.020159942,"[array(['Utilities_AllPub', 'Exterior1st_BrkComm', 'SaleType_Oth',
       'Exterior1st_AsphShn', 'Exterior2nd_AsphShn',
       'SaleCondition_Normal', 'Exterior2nd_HdBoard', 'Heating_GasA',
       'HalfBath', 'Foundation_CBlock', 'Neighborhood_Blmngtn',
       'LowQualFinSF', 'Functional_Maj2', 'Foundation_Stone',
       'Functional_Maj1', 'Exterior1st_Stone', 'HeatingQC_Po',
       'Condition1_RRNn', 'MSSubClass', 'Neighborhood_Blueste',
       'BsmtHalfBath', 'Neighborhood_MeadowV', 'Neighborhood_Somerst',
       'BldgType_2fmCon', 'Exterior1st_CemntBd', 'SaleCondition_AdjLand',
       'Exterior2nd_Plywood', 'Exterior1st_HdBoard',
       'Exterior1st_Wd Sdng', 'SaleCondition_Alloca', 'SaleType_ConLD',
       'MiscVal', 'ExterQual_Fa', 'Condition1_RRAn',
       'Neighborhood_BrkSide', 'Condition1_PosA', 'ExterCond_Po',
       'ExterCond_Ex', 'Exterior2nd_CmentBd', 'Heating_Floor', 'YrSold',
       'MSZoning_RL', 'Exterior2nd_Brk Cmn', 'SaleType_CWD',
       'EnclosedPorch', 'Neighborhood_Veenker', 'Condition1_PosN',
       'MSZoning_RH', 'Exterior2nd_Wd Sdng', 'Condition1_Feedr',
       'Foundation_BrkTil', 'MSZoning_RM', 'Exterior2nd_Other',
       'Exterior1st_VinylSd', 'LandContour_HLS', 'MSZoning_FV',
       'Exterior2nd_MetalSd', 'RoofStyle_Mansard', 'Exterior2nd_Stucco',
       'Exterior2nd_AsbShng', 'Heating_Grav', 'Neighborhood_NPkVill',
       'BldgType_Duplex', 'Foundation_PConc', 'Condition1_RRNe',
       'Street_Pave', 'HouseStyle_SFoyer', 'BsmtFullBath',
       'BldgType_1Fam', 'Functional_Mod', 'SaleType_ConLI',
       'HouseStyle_SLvl', 'Functional_Min1', 'Exterior2nd_Wd Shng',
       'Exterior1st_Plywood', 'Exterior1st_Stucco', 'LotShape_IR3',
       'BsmtUnfSF', 'Exterior1st_WdShing', 'Exterior1st_CBlock',
       'Exterior2nd_CBlock', 'Foundation_Slab', 'HeatingQC_Ex',
       'Exterior1st_AsbShng', 'Heating_GasW', 'HouseStyle_1.5Unf',
       'ExterCond_Fa', 'OpenPorchSF', 'Neighborhood_IDOTRR',
       'SaleType_Con', 'three_3SsnPorch', 'Condition1_Artery',
       'LotConfig_Corner', 'HeatingQC_Fa', 'Neighborhood_Timber',
       'LandSlope_Gtl', 'Exterior1st_MetalSd', 'Neighborhood_BrDale',
       'FullBath', 'SaleType_New', 'HouseStyle_1Story',
       'LotConfig_CulDSac', 'Exterior2nd_VinylSd', 'Exterior2nd_BrkFace',
       'SaleCondition_Partial', 'Heating_Wall', 'HouseStyle_1.5Fin',
       'SaleCondition_Family', 'LotShape_IR2', 'Condition2_RRAn',
       'LandSlope_Mod', 'TotRmsAbvGrd', 'SaleCondition_Abnorml',
       'Neighborhood_SawyerW', 'Neighborhood_SWISU', 'RoofStyle_Flat',
       'Exterior2nd_Stone', 'LotConfig_Inside', 'ExterCond_TA',
       'Functional_Min2', 'LotConfig_FR3', 'BsmtFinSF2', 'HeatingQC_Gd',
       'GarageArea', 'LandContour_Lvl', 'HeatingQC_TA',
       'HouseStyle_2.5Fin', 'HouseStyle_2.5Unf', 'SaleType_ConLw',
       'YearRemodAdd', 'Condition2_RRNn', 'ExterCond_Gd', 'GarageCars',
       'RoofMatl_WdShake', 'Fireplaces', 'RoofStyle_Gambrel',
       'Utilities_NoSeWa', 'Neighborhood_ClearCr', 'Condition2_PosA',
       'ExterQual_Ex', 'RoofMatl_Roll', 'Condition1_Norm',
       'LotConfig_FR2', 'Condition2_RRAe', 'Exterior1st_ImStucc',
       'Condition2_Artery', 'WoodDeckSF', 'Heating_OthW',
       'Neighborhood_Crawfor', 'KitchenQual_Fa', 'MoSold',
       'Condition2_Feedr', 'RoofStyle_Shed', 'Functional_Sev',
       'Neighborhood_OldTown', 'Neighborhood_Sawyer', 'PavedDrive_N',
       'KitchenAbvGr', 'Condition1_RRAe', 'Foundation_Wood',
       'Exterior2nd_ImStucc', 'Exterior1st_BrkFace', 'RoofStyle_Hip',
       'ScreenPorch', 'Neighborhood_CollgCr', 'PavedDrive_P',
       'HouseStyle_2Story', 'LotShape_Reg', 'RoofStyle_Gable',
       'MSZoning_C (all)', 'SaleType_COD', 'Neighborhood_Gilbert',
       'KitchenQual_Ex', 'LotShape_IR1', 'LandContour_Low',
       'LandContour_Bnk', 'RoofMatl_Metal', 'BldgType_Twnhs', 'PoolArea',
       'BedroomAbvGr', 'RoofMatl_Tar&Grv', 'LandSlope_Sev',
       'PavedDrive_Y', 'Condition2_Norm', 'SaleType_WD', 'YearBuilt',
       'BldgType_TwnhsE', 'Functional_Typ', 'Neighborhood_Mitchel',
       'CentralAir_N', 'Street_Grvl', 'Neighborhood_Edwards',
       'RoofMatl_Membran', 'Neighborhood_NAmes', 'RoofMatl_CompShg',
       'Neighborhood_NWAmes', 'CentralAir_Y', 'Neighborhood_NridgHt',
       'Neighborhood_NoRidge', 'OverallCond', 'LotArea', 'ExterQual_Gd',
       'ExterQual_TA', 'Neighborhood_StoneBr', 'KitchenQual_TA',
       'KitchenQual_Gd', 'TotalBsmtSF', 'OverallQual', 'one_1stFlrSF',
       'BsmtFinSF1', 'two_2ndFlrSF', 'RoofMatl_WdShngl',
       'Condition2_PosN', 'TotalSF', 'RoofMatl_ClyTile'], dtype=object)]"
215,0.9205514386,0.9090145596,0.011536879,0.0310852486,0.020159942,"[array(['Exterior1st_BrkComm', 'SaleType_Oth', 'Exterior1st_AsphShn',
       'Exterior2nd_AsphShn', 'SaleCondition_Normal',
       'Exterior2nd_HdBoard', 'Heating_GasA', 'HalfBath',
       'Foundation_CBlock', 'Neighborhood_Blmngtn', 'LowQualFinSF',
       'Functional_Maj2', 'Foundation_Stone', 'Functional_Maj1',
       'Exterior1st_Stone', 'HeatingQC_Po', 'Condition1_RRNn',
       'MSSubClass', 'Neighborhood_Blueste', 'BsmtHalfBath',
       'Neighborhood_MeadowV', 'Neighborhood_Somerst', 'BldgType_2fmCon',
       'Exterior1st_CemntBd', 'SaleCondition_AdjLand',
       'Exterior2nd_Plywood', 'Exterior1st_HdBoard',
       'Exterior1st_Wd Sdng', 'SaleCondition_Alloca', 'SaleType_ConLD',
       'MiscVal', 'ExterQual_Fa', 'Condition1_RRAn',
       'Neighborhood_BrkSide', 'Condition1_PosA', 'ExterCond_Po',
       'ExterCond_Ex', 'Exterior2nd_CmentBd', 'Heating_Floor', 'YrSold',
       'MSZoning_RL', 'Exterior2nd_Brk Cmn', 'SaleType_CWD',
       'EnclosedPorch', 'Neighborhood_Veenker', 'Condition1_PosN',
       'MSZoning_RH', 'Exterior2nd_Wd Sdng', 'Condition1_Feedr',
       'Foundation_BrkTil', 'MSZoning_RM', 'Exterior2nd_Other',
       'Exterior1st_VinylSd', 'LandContour_HLS', 'MSZoning_FV',
       'Exterior2nd_MetalSd', 'RoofStyle_Mansard', 'Exterior2nd_Stucco',
       'Exterior2nd_AsbShng', 'Heating_Grav', 'Neighborhood_NPkVill',
       'Foundation_PConc', 'BldgType_Duplex', 'Condition1_RRNe',
       'HouseStyle_SFoyer', 'BsmtFullBath', 'Street_Pave',
       'BldgType_1Fam', 'Functional_Mod', 'HouseStyle_SLvl',
       'SaleType_ConLI', 'Exterior2nd_Wd Shng', 'Functional_Min1',
       'Exterior1st_Plywood', 'Exterior1st_Stucco', 'LotShape_IR3',
       'BsmtUnfSF', 'Exterior1st_WdShing', 'Exterior2nd_CBlock',
       'Exterior1st_CBlock', 'Foundation_Slab', 'HeatingQC_Ex',
       'Exterior1st_AsbShng', 'Heating_GasW', 'HouseStyle_1.5Unf',
       'ExterCond_Fa', 'OpenPorchSF', 'SaleType_Con',
       'Neighborhood_IDOTRR', 'three_3SsnPorch', 'Condition1_Artery',
       'LotConfig_Corner', 'HeatingQC_Fa', 'Neighborhood_Timber',
       'Utilities_NoSeWa', 'LandSlope_Gtl', 'Exterior1st_MetalSd',
       'Neighborhood_BrDale', 'FullBath', 'SaleType_New',
       'LotConfig_CulDSac', 'HouseStyle_1Story', 'Exterior2nd_VinylSd',
       'Exterior2nd_BrkFace', 'SaleCondition_Partial', 'Heating_Wall',
       'HouseStyle_1.5Fin', 'SaleCondition_Family', 'LotShape_IR2',
       'Condition2_RRAn', 'LandSlope_Mod', 'TotRmsAbvGrd',
       'SaleCondition_Abnorml', 'Neighborhood_SawyerW',
       'Neighborhood_SWISU', 'RoofStyle_Flat', 'Exterior2nd_Stone',
       'LotConfig_Inside', 'ExterCond_TA', 'Functional_Min2',
       'LotConfig_FR3', 'BsmtFinSF2', 'HeatingQC_Gd', 'GarageArea',
       'LandContour_Lvl', 'HeatingQC_TA', 'HouseStyle_2.5Fin',
       'HouseStyle_2.5Unf', 'SaleType_ConLw', 'YearRemodAdd',
       'Condition2_RRNn', 'ExterCond_Gd', 'GarageCars',
       'RoofMatl_WdShake', 'Fireplaces', 'RoofStyle_Gambrel',
       'Neighborhood_ClearCr', 'Condition2_PosA', 'ExterQual_Ex',
       'RoofMatl_Roll', 'Condition1_Norm', 'LotConfig_FR2',
       'Condition2_RRAe', 'Exterior1st_ImStucc', 'Condition2_Artery',
       'WoodDeckSF', 'Heating_OthW', 'Neighborhood_Crawfor',
       'KitchenQual_Fa', 'MoSold', 'RoofStyle_Shed', 'Condition2_Feedr',
       'Functional_Sev', 'Neighborhood_OldTown', 'Neighborhood_Sawyer',
       'PavedDrive_N', 'KitchenAbvGr', 'Condition1_RRAe',
       'Foundation_Wood', 'Exterior2nd_ImStucc', 'Exterior1st_BrkFace',
       'RoofStyle_Hip', 'ScreenPorch', 'Neighborhood_CollgCr',
       'PavedDrive_P', 'HouseStyle_2Story', 'LotShape_Reg',
       'RoofStyle_Gable', 'MSZoning_C (all)', 'SaleType_COD',
       'Neighborhood_Gilbert', 'KitchenQual_Ex', 'LotShape_IR1',
       'LandContour_Low', 'LandContour_Bnk', 'RoofMatl_Metal',
       'BldgType_Twnhs', 'PoolArea', 'BedroomAbvGr', 'RoofMatl_Tar&Grv',
       'LandSlope_Sev', 'PavedDrive_Y', 'Condition2_Norm', 'SaleType_WD',
       'BldgType_TwnhsE', 'YearBuilt', 'Functional_Typ',
       'Neighborhood_Mitchel', 'Street_Grvl', 'CentralAir_N',
       'Neighborhood_Edwards', 'RoofMatl_Membran', 'Neighborhood_NAmes',
       'RoofMatl_CompShg', 'Neighborhood_NWAmes', 'CentralAir_Y',
       'Neighborhood_NridgHt', 'Neighborhood_NoRidge', 'OverallCond',
       'LotArea', 'ExterQual_Gd', 'ExterQual_TA', 'Neighborhood_StoneBr',
       'KitchenQual_TA', 'KitchenQual_Gd', 'TotalBsmtSF', 'OverallQual',
       'one_1stFlrSF', 'BsmtFinSF1', 'two_2ndFlrSF', 'RoofMatl_WdShngl',
       'Condition2_PosN', 'TotalSF', 'RoofMatl_ClyTile'], dtype=object)]"
214,0.9205514386,0.9090145596,0.011536879,0.0310852486,0.020159942,"[array(['SaleType_Oth', 'Exterior1st_AsphShn', 'Exterior2nd_AsphShn',
       'SaleCondition_Normal', 'Exterior2nd_HdBoard',
       'Exterior1st_Wd Sdng', 'Exterior1st_HdBoard', 'Heating_GasA',
       'HalfBath', 'Exterior1st_Stone', 'Foundation_CBlock',
       'Exterior1st_CemntBd', 'Neighborhood_Blmngtn', 'LowQualFinSF',
       'Functional_Maj2', 'Foundation_Stone', 'Functional_Maj1',
       'HeatingQC_Po', 'Condition1_RRNn', 'MSSubClass',
       'Neighborhood_Blueste', 'BsmtHalfBath', 'Neighborhood_MeadowV',
       'Neighborhood_Somerst', 'BldgType_2fmCon', 'SaleCondition_AdjLand',
       'Exterior2nd_Plywood', 'SaleCondition_Alloca', 'SaleType_ConLD',
       'Exterior1st_VinylSd', 'Exterior1st_Plywood', 'MiscVal',
       'ExterQual_Fa', 'Exterior1st_WdShing', 'Condition1_RRAn',
       'Neighborhood_BrkSide', 'Condition1_PosA', 'Exterior1st_Stucco',
       'ExterCond_Po', 'ExterCond_Ex', 'Exterior2nd_CmentBd',
       'MSZoning_RL', 'Heating_Floor', 'YrSold', 'Exterior1st_MetalSd',
       'Exterior1st_AsbShng', 'SaleType_CWD', 'Exterior2nd_Brk Cmn',
       'EnclosedPorch', 'Neighborhood_Veenker', 'Condition1_PosN',
       'MSZoning_RH', 'Exterior2nd_Wd Sdng', 'Condition1_Feedr',
       'Foundation_BrkTil', 'MSZoning_RM', 'Exterior2nd_Other',
       'LandContour_HLS', 'Exterior2nd_MetalSd', 'MSZoning_FV',
       'Exterior2nd_Stucco', 'RoofStyle_Mansard', 'Exterior1st_CBlock',
       'Exterior2nd_CBlock', 'Exterior2nd_AsbShng', 'Heating_Grav',
       'Exterior1st_BrkFace', 'Neighborhood_NPkVill', 'Foundation_PConc',
       'Street_Pave', 'BldgType_Duplex', 'Condition1_RRNe',
       'HouseStyle_SFoyer', 'BsmtFullBath', 'BldgType_1Fam',
       'Exterior2nd_Wd Shng', 'Functional_Mod', 'HouseStyle_SLvl',
       'SaleType_ConLI', 'Functional_Min1', 'LotShape_IR3', 'BsmtUnfSF',
       'Foundation_Slab', 'HeatingQC_Ex', 'Heating_GasW',
       'HouseStyle_1.5Unf', 'ExterCond_Fa', 'OpenPorchSF', 'SaleType_Con',
       'Neighborhood_IDOTRR', 'LotConfig_Corner', 'three_3SsnPorch',
       'Condition1_Artery', 'LandSlope_Gtl', 'HeatingQC_Fa',
       'Neighborhood_Timber', 'Utilities_NoSeWa', 'FullBath',
       'Neighborhood_BrDale', 'LotConfig_CulDSac', 'SaleType_New',
       'Exterior2nd_VinylSd', 'Exterior2nd_BrkFace', 'HouseStyle_1Story',
       'SaleCondition_Partial', 'HouseStyle_1.5Fin', 'Heating_Wall',
       'LotShape_IR2', 'SaleCondition_Family', 'LandSlope_Mod',
       'Condition2_RRAn', 'TotRmsAbvGrd', 'SaleCondition_Abnorml',
       'Neighborhood_SawyerW', 'Neighborhood_SWISU', 'RoofStyle_Flat',
       'Exterior2nd_Stone', 'LotConfig_Inside', 'Exterior1st_ImStucc',
       'ExterCond_TA', 'Functional_Min2', 'LotConfig_FR3', 'BsmtFinSF2',
       'LandContour_Lvl', 'HeatingQC_Gd', 'GarageArea', 'HeatingQC_TA',
       'HouseStyle_2.5Fin', 'HouseStyle_2.5Unf', 'SaleType_ConLw',
       'YearRemodAdd', 'Condition2_RRNn', 'ExterCond_Gd', 'GarageCars',
       'RoofMatl_WdShake', 'Fireplaces', 'RoofStyle_Gambrel',
       'Neighborhood_ClearCr', 'Condition2_PosA', 'ExterQual_Ex',
       'LotConfig_FR2', 'RoofMatl_Roll', 'Condition1_Norm',
       'Condition2_RRAe', 'Condition2_Artery', 'WoodDeckSF',
       'Heating_OthW', 'Neighborhood_Crawfor', 'KitchenQual_Fa',
       'PavedDrive_N', 'MoSold', 'Condition2_Feedr', 'RoofStyle_Shed',
       'Functional_Sev', 'Neighborhood_OldTown', 'Neighborhood_Sawyer',
       'KitchenAbvGr', 'Condition1_RRAe', 'Foundation_Wood',
       'Exterior2nd_ImStucc', 'RoofStyle_Hip', 'PavedDrive_P',
       'ScreenPorch', 'LotShape_Reg', 'Neighborhood_CollgCr',
       'HouseStyle_2Story', 'RoofStyle_Gable', 'MSZoning_C (all)',
       'KitchenQual_Ex', 'LotShape_IR1', 'SaleType_COD',
       'Neighborhood_Gilbert', 'LandContour_Bnk', 'LandContour_Low',
       'PavedDrive_Y', 'RoofMatl_Metal', 'BldgType_Twnhs', 'PoolArea',
       'CentralAir_N', 'LandSlope_Sev', 'BedroomAbvGr',
       'RoofMatl_Tar&Grv', 'Condition2_Norm', 'SaleType_WD',
       'BldgType_TwnhsE', 'YearBuilt', 'Functional_Typ', 'CentralAir_Y',
       'Street_Grvl', 'Neighborhood_Mitchel', 'Neighborhood_Edwards',
       'RoofMatl_Membran', 'Neighborhood_NAmes', 'RoofMatl_CompShg',
       'Neighborhood_NWAmes', 'Neighborhood_NridgHt',
       'Neighborhood_NoRidge', 'OverallCond', 'KitchenQual_TA',
       'ExterQual_Gd', 'ExterQual_TA', 'LotArea', 'KitchenQual_Gd',
       'Neighborhood_StoneBr', 'TotalBsmtSF', 'OverallQual',
       'one_1stFlrSF', 'BsmtFinSF1', 'two_2ndFlrSF', 'RoofMatl_WdShngl',
       'Condition2_PosN', 'TotalSF', 'RoofMatl_ClyTile'], dtype=object)]"
213,0.9205514386,0.9090145596,0.011536879,0.0310852486,0.020159942,"[array(['Exterior1st_AsphShn', 'Exterior2nd_AsphShn',
       'Exterior2nd_HdBoard', 'SaleCondition_Normal',
       'Exterior1st_Wd Sdng', 'Exterior1st_HdBoard', 'Heating_GasA',
       'HalfBath', 'Foundation_CBlock', 'Exterior1st_Stone',
       'Exterior1st_CemntBd', 'Neighborhood_Blmngtn', 'LowQualFinSF',
       'Functional_Maj2', 'Foundation_Stone', 'Functional_Maj1',
       'SaleType_ConLD', 'HeatingQC_Po', 'Condition1_RRNn', 'MSSubClass',
       'Neighborhood_Blueste', 'BsmtHalfBath', 'Neighborhood_MeadowV',
       'BldgType_2fmCon', 'Neighborhood_Somerst', 'SaleCondition_AdjLand',
       'Exterior2nd_Plywood', 'SaleCondition_Alloca',
       'Exterior1st_VinylSd', 'Exterior1st_Plywood', 'MiscVal',
       'ExterQual_Fa', 'Exterior1st_WdShing', 'Condition1_RRAn',
       'SaleType_CWD', 'Neighborhood_BrkSide', 'Condition1_PosA',
       'Exterior1st_Stucco', 'ExterCond_Po', 'ExterCond_Ex',
       'Exterior2nd_CmentBd', 'MSZoning_RL', 'Heating_Floor', 'YrSold',
       'Exterior1st_MetalSd', 'Exterior1st_AsbShng',
       'Exterior2nd_Brk Cmn', 'EnclosedPorch', 'Neighborhood_Veenker',
       'Condition1_PosN', 'MSZoning_RH', 'Exterior2nd_Wd Sdng',
       'SaleType_ConLI', 'Condition1_Feedr', 'Foundation_BrkTil',
       'MSZoning_RM', 'Exterior2nd_Other', 'LandContour_HLS',
       'Exterior2nd_MetalSd', 'MSZoning_FV', 'Exterior2nd_Stucco',
       'RoofStyle_Mansard', 'Exterior1st_CBlock', 'Exterior2nd_CBlock',
       'Exterior2nd_AsbShng', 'Heating_Grav', 'Exterior1st_BrkFace',
       'Neighborhood_NPkVill', 'SaleType_Con', 'Street_Pave',
       'Foundation_PConc', 'BldgType_Duplex', 'SaleType_New',
       'Condition1_RRNe', 'HouseStyle_SFoyer', 'BsmtFullBath',
       'BldgType_1Fam', 'Exterior2nd_Wd Shng', 'Functional_Mod',
       'HouseStyle_SLvl', 'Functional_Min1', 'LotShape_IR3', 'BsmtUnfSF',
       'Foundation_Slab', 'HeatingQC_Ex', 'Heating_GasW',
       'HouseStyle_1.5Unf', 'LotConfig_Corner', 'ExterCond_Fa',
       'OpenPorchSF', 'Neighborhood_IDOTRR', 'three_3SsnPorch',
       'LandSlope_Gtl', 'Condition1_Artery', 'HeatingQC_Fa',
       'Neighborhood_Timber', 'Utilities_NoSeWa', 'SaleType_ConLw',
       'FullBath', 'Neighborhood_BrDale', 'LotConfig_CulDSac',
       'Exterior2nd_VinylSd', 'Exterior2nd_BrkFace', 'HouseStyle_1Story',
       'HouseStyle_1.5Fin', 'SaleCondition_Partial', 'Heating_Wall',
       'SaleType_WD', 'SaleType_COD', 'LotShape_IR2',
       'SaleCondition_Family', 'LandSlope_Mod', 'Condition2_RRAn',
       'TotRmsAbvGrd', 'SaleCondition_Abnorml', 'Neighborhood_SawyerW',
       'Neighborhood_SWISU', 'RoofStyle_Flat', 'Exterior2nd_Stone',
       'LotConfig_Inside', 'Exterior1st_ImStucc', 'LandContour_Lvl',
       'ExterCond_TA', 'Functional_Min2', 'LotConfig_FR3', 'BsmtFinSF2',
       'HeatingQC_Gd', 'GarageArea', 'HeatingQC_TA', 'HouseStyle_2.5Fin',
       'HouseStyle_2.5Unf', 'YearRemodAdd', 'ExterCond_Gd',
       'Condition2_RRNn', 'GarageCars', 'RoofMatl_WdShake', 'Fireplaces',
       'RoofStyle_Gambrel', 'Neighborhood_ClearCr', 'Condition2_PosA',
       'ExterQual_Ex', 'LotConfig_FR2', 'RoofMatl_Roll',
       'Condition1_Norm', 'Condition2_RRAe', 'Condition2_Artery',
       'WoodDeckSF', 'Heating_OthW', 'Neighborhood_Crawfor',
       'KitchenQual_Fa', 'PavedDrive_N', 'MoSold', 'Condition2_Feedr',
       'RoofStyle_Shed', 'Functional_Sev', 'Neighborhood_OldTown',
       'Neighborhood_Sawyer', 'KitchenAbvGr', 'Condition1_RRAe',
       'Foundation_Wood', 'Exterior2nd_ImStucc', 'PavedDrive_P',
       'RoofStyle_Hip', 'LotShape_Reg', 'ScreenPorch',
       'Neighborhood_CollgCr', 'HouseStyle_2Story', 'RoofStyle_Gable',
       'KitchenQual_Ex', 'LotShape_IR1', 'MSZoning_C (all)',
       'LandContour_Bnk', 'LandContour_Low', 'Neighborhood_Gilbert',
       'PavedDrive_Y', 'CentralAir_N', 'RoofMatl_Metal', 'BldgType_Twnhs',
       'PoolArea', 'LandSlope_Sev', 'BedroomAbvGr', 'RoofMatl_Tar&Grv',
       'Condition2_Norm', 'BldgType_TwnhsE', 'CentralAir_Y', 'YearBuilt',
       'Functional_Typ', 'Street_Grvl', 'Neighborhood_Mitchel',
       'Neighborhood_Edwards', 'RoofMatl_Membran', 'Neighborhood_NAmes',
       'RoofMatl_CompShg', 'Neighborhood_NWAmes', 'KitchenQual_TA',
       'Neighborhood_NridgHt', 'Neighborhood_NoRidge', 'ExterQual_Gd',
       'OverallCond', 'ExterQual_TA', 'KitchenQual_Gd', 'LotArea',
       'Neighborhood_StoneBr', 'TotalBsmtSF', 'OverallQual',
       'one_1stFlrSF', 'BsmtFinSF1', 'two_2ndFlrSF', 'RoofMatl_WdShngl',
       'Condition2_PosN', 'TotalSF', 'RoofMatl_ClyTile'], dtype=object)]"
212,0.9205514243,0.9090859044,0.0114655199,0.0310852514,0.0201600552,"[array(['Exterior2nd_AsphShn', 'Exterior2nd_HdBoard',
       'SaleCondition_Normal', 'Heating_GasA', 'HalfBath',
       'Foundation_CBlock', 'Exterior1st_Wd Sdng', 'Exterior1st_HdBoard',
       'Neighborhood_Blmngtn', 'LowQualFinSF', 'Exterior1st_Stone',
       'Functional_Maj2', 'Foundation_Stone', 'Functional_Maj1',
       'SaleType_ConLD', 'Exterior1st_CemntBd', 'HeatingQC_Po',
       'Condition1_RRNn', 'MSSubClass', 'Neighborhood_Blueste',
       'BsmtHalfBath', 'Neighborhood_MeadowV', 'BldgType_2fmCon',
       'Neighborhood_Somerst', 'SaleCondition_AdjLand',
       'Exterior2nd_Plywood', 'SaleCondition_Alloca', 'MiscVal',
       'ExterQual_Fa', 'SaleType_CWD', 'Condition1_RRAn',
       'Exterior1st_VinylSd', 'Neighborhood_BrkSide', 'Condition1_PosA',
       'Exterior1st_Plywood', 'Exterior1st_WdShing', 'ExterCond_Po',
       'ExterCond_Ex', 'Exterior1st_Stucco', 'Exterior2nd_CmentBd',
       'MSZoning_RL', 'Heating_Floor', 'YrSold', 'EnclosedPorch',
       'Exterior1st_MetalSd', 'Exterior2nd_Brk Cmn',
       'Neighborhood_Veenker', 'Condition1_PosN', 'Exterior1st_AsbShng',
       'MSZoning_RH', 'SaleType_ConLI', 'Exterior2nd_Wd Sdng',
       'Condition1_Feedr', 'Foundation_BrkTil', 'MSZoning_RM',
       'Exterior2nd_Other', 'LandContour_HLS', 'Exterior2nd_MetalSd',
       'MSZoning_FV', 'Exterior2nd_Stucco', 'RoofStyle_Mansard',
       'Exterior2nd_AsbShng', 'Heating_Grav', 'SaleType_Con',
       'Neighborhood_NPkVill', 'Foundation_PConc', 'Street_Pave',
       'BldgType_Duplex', 'Exterior2nd_CBlock', 'Exterior1st_CBlock',
       'SaleType_New', 'Condition1_RRNe', 'HouseStyle_SFoyer',
       'BsmtFullBath', 'BldgType_1Fam', 'Exterior2nd_Wd Shng',
       'HouseStyle_SLvl', 'Functional_Mod', 'Exterior1st_BrkFace',
       'Functional_Min1', 'LotShape_IR3', 'BsmtUnfSF', 'Foundation_Slab',
       'HeatingQC_Ex', 'Heating_GasW', 'HouseStyle_1.5Unf',
       'ExterCond_Fa', 'LotConfig_Corner', 'OpenPorchSF',
       'Neighborhood_IDOTRR', 'three_3SsnPorch', 'Condition1_Artery',
       'LandSlope_Gtl', 'HeatingQC_Fa', 'Neighborhood_Timber',
       'Utilities_NoSeWa', 'SaleType_ConLw', 'FullBath',
       'Neighborhood_BrDale', 'LotConfig_CulDSac', 'Exterior2nd_VinylSd',
       'Exterior2nd_BrkFace', 'HouseStyle_1Story',
       'SaleCondition_Partial', 'HouseStyle_1.5Fin', 'Heating_Wall',
       'SaleType_WD', 'SaleType_COD', 'LotShape_IR2',
       'SaleCondition_Family', 'LandSlope_Mod', 'Condition2_RRAn',
       'TotRmsAbvGrd', 'SaleCondition_Abnorml', 'Neighborhood_SawyerW',
       'Neighborhood_SWISU', 'RoofStyle_Flat', 'Exterior2nd_Stone',
       'LotConfig_Inside', 'ExterCond_TA', 'Functional_Min2',
       'LotConfig_FR3', 'LandContour_Lvl', 'BsmtFinSF2', 'HeatingQC_Gd',
       'GarageArea', 'Exterior1st_ImStucc', 'HeatingQC_TA',
       'HouseStyle_2.5Fin', 'HouseStyle_2.5Unf', 'YearRemodAdd',
       'ExterCond_Gd', 'Condition2_RRNn', 'GarageCars',
       'RoofMatl_WdShake', 'Fireplaces', 'RoofStyle_Gambrel',
       'Neighborhood_ClearCr', 'Condition2_PosA', 'ExterQual_Ex',
       'LotConfig_FR2', 'RoofMatl_Roll', 'Condition1_Norm',
       'Condition2_RRAe', 'Condition2_Artery', 'WoodDeckSF',
       'Heating_OthW', 'Neighborhood_Crawfor', 'KitchenQual_Fa',
       'PavedDrive_N', 'MoSold', 'Condition2_Feedr', 'RoofStyle_Shed',
       'Functional_Sev', 'Neighborhood_OldTown', 'Neighborhood_Sawyer',
       'KitchenAbvGr', 'Condition1_RRAe', 'Foundation_Wood',
       'Exterior2nd_ImStucc', 'PavedDrive_P', 'RoofStyle_Hip',
       'ScreenPorch', 'LotShape_Reg', 'Neighborhood_CollgCr',
       'HouseStyle_2Story', 'RoofStyle_Gable', 'MSZoning_C (all)',
       'LotShape_IR1', 'KitchenQual_Ex', 'LandContour_Bnk',
       'Neighborhood_Gilbert', 'LandContour_Low', 'PavedDrive_Y',
       'RoofMatl_Metal', 'BldgType_Twnhs', 'PoolArea', 'CentralAir_N',
       'LandSlope_Sev', 'BedroomAbvGr', 'RoofMatl_Tar&Grv',
       'Condition2_Norm', 'BldgType_TwnhsE', 'YearBuilt',
       'Functional_Typ', 'CentralAir_Y', 'Street_Grvl',
       'Neighborhood_Mitchel', 'Neighborhood_Edwards', 'RoofMatl_Membran',
       'Neighborhood_NAmes', 'RoofMatl_CompShg', 'Neighborhood_NWAmes',
       'Neighborhood_NridgHt', 'Neighborhood_NoRidge', 'OverallCond',
       'KitchenQual_TA', 'ExterQual_Gd', 'ExterQual_TA', 'LotArea',
       'KitchenQual_Gd', 'Neighborhood_StoneBr', 'OverallQual',
       'TotalBsmtSF', 'one_1stFlrSF', 'BsmtFinSF1', 'two_2ndFlrSF',
       'RoofMatl_WdShngl', 'Condition2_PosN', 'TotalSF',
       'RoofMatl_ClyTile'], dtype=object)]"
